3456181  12 2   0.92935  2.33652  2.95152
3456181  12 0   0.74903  0.97321  1.21006
3456181  13 2   0.41116  1.88797  1.83012
3456181  13 0   2.26981  1.35434  0.91138
3456181  13 1   1.10075  0.78947  0.62133
3456181  14 2  -0.80523  1.38544  1.43782
3456181  14 0   0.56260  1.00158  0.85154
3456181  14 1   0.70039  0.57539  0.70369
3456181  15 1  -0.74666  0.61132  0.54011
3456181  15 0  -0.66369  0.76713  0.81217
3456181  15 2  -0.92044  1.51617  1.16896
3456181  16 0  -0.88008  0.98503  0.84270
3456181  16 2  -0.27848  1.25755  1.13454
3456181  16 1  -1.06754  0.45359  0.59953
3456181  17 0   0.24463  0.97455  0.73457
3456181  17 2   1.81009  1.12012  1.35929
3456181  17 1   0.40158  0.47608  0.47882
3456181  18 2   1.89295  1.68433  1.59437
3456181  18 1   1.59863  0.50498  0.59125
3456181  18 0  -0.66918  0.75456  1.00645
3456181  19 2  -1.84301  1.80277  1.51233
3456181  19 0   3.12870  1.16708  1.29806
3456181  19 1   0.35854  0.46406  0.86330
3456181  20 1   0.08227  0.75957  0.85400
3456181  20 2   1.60795  2.10847  1.61015
3456181  20 0  -1.66720  1.36340  1.23447
3456181  21 1  -0.26814  1.06564  0.97294
3456181  21 2  -1.72529  2.81843  2.97498
3456181  21 0  -0.14464  1.20082  1.64323
3456181  22 0  -0.35645  1.96054  1.92945
3456181  22 2   0.86154  3.25493  4.39687
3456181  22 1  -0.78636  1.58761  1.22142
3456181  23 1   0.39056  1.52372  1.36584
3456181  23 0   3.51974  2.82437  2.17511
3456181  23 2  -3.11086  4.02010  3.27429
3456181  24 0  -2.02819  1.67919  2.52972
3456181  24 1   4.09418  1.93035  1.87806
3632418  10 2  -0.50077  5.43678  1.53346
3632418  11 0   1.01777  0.76608  0.48094
3632418  11 1   0.19218  0.57042  0.43256
3632418  11 2   3.35713  2.32198  1.19964
3632418  12 0   1.60138  0.37804  0.48326
3632418  12 1   2.30457  0.42406  0.38526
3632418  12 2   1.95413  0.85509  1.03634
3632418  13 0   0.52952  0.36298  0.37263
3632418  13 1   0.02543  0.42389  0.30808
3632418  13 2  -0.91186  0.71094  0.80193
3632418  14 1  -0.85158  0.25101  0.35421
3632418  14 2  -2.20165  0.75915  0.68018
3632418  14 0  -0.92278  0.24800  0.43011
3632418  15 2   0.86559  0.53658  0.64843
3632418  15 0  -0.82871  0.39471  0.42360
3632418  15 1  -0.56957  0.28384  0.26277
3632418  16 2   1.15342  0.57019  0.38107
3632418  16 0   0.79348  0.37181  0.31187
3632418  16 1   1.20504  0.25387  0.24492
3632418  17 2   1.33919  0.48911  0.49276
3632418  17 0   0.86255  0.24161  0.29281
3632418  17 1   0.70564  0.25165  0.20576
3632418  18 2  -0.49161  0.55831  0.49432
3632418  18 1   0.63888  0.23263  0.22625
3632418  18 0   0.68531  0.26539  0.31104
3632418  19 1  -0.41192  0.21890  0.27967
3632418  19 2  -0.37018  0.51424  0.67582
3632418  19 0  -0.12336  0.30912  0.40714
3632418  20 1   0.13316  0.27398  0.34474
3632418  20 2  -0.65535  0.57401  0.89808
3632418  20 0  -0.51415  0.42017  0.49846
3632418  21 1  -0.24105  0.32915  0.41636
3632418  21 2   0.50318  0.98741  1.00418
3632418  21 0   0.71280  0.54277  0.45027
3632418  22 1   0.18521  0.43268  0.55214
3632418  22 2   1.22953  1.51933  1.46574
3632418  22 0  -1.03010  0.58990  0.68547
3632418  23 2   0.96795  1.69649  1.92371
3632418  23 0   1.09105  0.83890  0.90722
3632418  23 1   0.25857  0.60893  0.68520
3632418  24 0   0.21472  1.32932  1.09504
3632418  24 1   0.24815  0.72423  0.93936
3632418  24 2  -4.37835  2.51350  1.88550
3632418  25 0  -1.39283  1.03908  1.92517
3632418  25 1   0.14634  1.33363  1.17277
3632418  25 2   4.73907  3.33906  3.38369
3632418  26 0   3.87114  1.88385  2.39903
3632418  26 1  -0.81868  1.57441  2.02123
3656476  13 1  -1.52849  3.42496  1.14209
3656476  14 0  -1.39199  1.50520  0.89872
3656476  14 1  -0.97391  0.53906  0.42263
3656476  15 0   0.41874  0.57496  0.57269
3656476  15 2   0.82734  0.41279  0.44911
3656476  15 1   0.70736  0.23618  0.27775
3656476  16 0   0.70936  0.23743  0.16678
3656476  16 2   0.95445  0.22905  0.31227
3656476  16 1   0.91164  0.17159  0.20254
3656476  17 2   0.05211  0.13646  0.23710
3656476  17 1   0.45762  0.18933  0.12274
3656476  17 0   0.63232  0.12387  0.16752
3656476  18 3  -1.16030  1.46094  1.14089
3656476  18 1  -0.24113  0.13465  0.09621
3656476  18 0   0.11220  0.12070  0.17060
3656476  18 2  -0.28383  0.20363  0.13264
3656476  19 1   0.11746  0.13713  0.10867
3656476  19 2   0.16201  0.19873  0.19776
3656476  19 0  -0.13839  0.12707  0.17829
3656476  20 0  -0.21843  0.15594  0.16769
3656476  20 1   0.08249  0.15954  0.18272
3656476  20 2   0.63784  0.47955  0.28566
3656476  21 0   0.59363  0.19405  0.36540
3656476  21 2   0.67500  1.39633  1.19148
3656476  21 1   0.70995  0.26922  0.29347
3656476  22 0   0.64278  0.61772  0.73647
3656476  22 1  -0.92162  0.69426  0.51625
3656476  22 2  -0.79222  3.22449  2.33322
3656476  23 0  -1.52537  1.15461  1.30383
3656476  23 1   5.93835  0.80074  1.39203
3735871  15 1  -1.99770  1.49200  1.20929
3735871  16 1  -0.26364  0.92750  1.33307
3735871  17 2   0.71429  1.55626  1.78465
3735871  17 1  -0.66427  0.78670  0.99440
3735871  18 0  -0.28549  0.73488  0.65392
3735871  18 2   0.47627  1.44935  1.41757
3735871  18 1   1.49683  0.44254  0.82502
3735871  19 2   2.64973  1.93069  1.51426
3735871  19 1   1.09369  0.68984  0.29512
3735871  19 0   1.72382  0.48406  0.54290
3735871  20 1  -0.05083  0.29148  0.51377
3735871  20 2  -1.58076  1.57738  1.37723
3735871  20 0  -0.09617  0.41268  0.39369
3735871  21 1  -1.07548  0.40309  0.43736
3735871  21 2   0.01515  1.14487  0.74006
3735871  21 0   0.73980  0.37024  0.34492
3735871  22 2   1.21622  1.05328  0.88760
3735871  22 0  -1.30454  0.37371  0.38906
3735871  22 1   1.19381  0.42447  0.50234
3735871  23 0   1.70697  0.49833  0.59148
3735871  23 2   2.95639  2.37362  1.96440
3735871  23 1   0.21388  0.63975  0.62095
3735871  24 1  -0.90847  0.72523  1.27096
3735871  24 2  -5.74000  3.88766  4.15954
3735871  24 0  -0.90348  0.87342  1.36310
3735871  25 1   0.17125  1.88065  1.68164
3735871  25 0  -4.13384  2.20241  6.88265
3735871  26 0  10.92340 13.59854  2.64105
4914923  12 1   1.00386  1.16390  0.60341
4914923  13 0  -0.80674  0.82858  0.72769
4914923  13 1  -1.37693  0.41633  0.75762
4914923  14 0  -0.91573  0.39428  0.43891
4914923  14 1  -0.28110  0.36189  0.36192
4914923  15 1  -0.03938  0.30954  0.22138
4914923  15 0  -0.56175  0.31349  0.31585
4914923  16 2   0.80830  0.35156  0.48031
4914923  16 0   1.35973  0.27442  0.19816
4914923  16 1   1.51617  0.26307  0.15576
4914923  17 2  -0.15500  0.29514  0.38577
4914923  17 0   0.45064  0.15670  0.23015
4914923  17 1   0.37214  0.15843  0.18304
4914923  18 1  -0.25221  0.14986  0.17118
4914923  18 2   0.22156  0.22019  0.32989
4914923  18 0   0.25897  0.15973  0.15130
4914923  19 2  -0.55827  0.19889  0.36964
4914923  19 1   0.04072  0.14235  0.14547
4914923  19 0  -0.19895  0.14109  0.16437
4914923  20 1   0.03048  0.18504  0.16373
4914923  20 0   0.00806  0.20328  0.16921
4914923  20 2   0.61996  0.39514  0.46990
4914923  21 1   0.48028  0.21968  0.35094
4914923  21 0   0.17291  0.31558  0.29914
4914923  21 2   0.36561  1.09040  0.86610
4914923  22 1   0.53988  0.72462  0.47312
4914923  22 0   0.40740  0.53894  0.83421
4914923  22 2   0.65101  1.92054  1.66868
4914923  23 1  -1.00260  1.39608  1.06401
4914923  23 0   0.95993  1.12099  1.52649
5184732  14 2  -2.56401  1.11679  1.47027
5184732  14 1  -0.93642  0.36658  0.49536
5184732  15 0  -1.92842  0.50596  0.39084
5184732  15 1  -1.66562  0.35334  0.31303
5184732  15 2   0.14358  1.04980  0.66840
5184732  16 2   0.60183  0.57539  0.46529
5184732  16 1   0.59561  0.26989  0.24831
5184732  16 0  -0.41494  0.29113  0.32142
5184732  17 2   1.15770  0.30832  0.40619
5184732  17 0   0.82308  0.19106  0.19854
5184732  17 1   0.78096  0.20277  0.18235
5184732  18 0   1.09744  0.23116  0.14560
5184732  18 1   0.88296  0.15398  0.16226
5184732  18 2   0.19323  0.27630  0.28618
5184732  19 3   1.83095  1.56118  1.25996
5184732  19 1  -0.11803  0.12163  0.17616
5184732  19 2   0.10488  0.25896  0.24074
5184732  19 0   0.15891  0.17079  0.14666
5184732  20 2  -0.56448  0.20141  0.30352
5184732  20 3  -0.49998  1.06002  1.60227
5184732  20 1   0.01734  0.17946  0.12561
5184732  20 0   0.24483  0.13874  0.14857
5184732  21 1  -0.08460  0.18046  0.17427
5184732  21 3   0.09579  1.51845  1.57780
5184732  21 0  -0.64038  0.13234  0.18165
5184732  21 2   0.79180  0.38032  0.27647
5184732  22 2  -0.25600  0.56881  0.44184
5184732  22 1   0.19619  0.25548  0.17516
5184732  22 0   0.26622  0.25796  0.17426
5184732  22 3   2.97508  1.99269  2.46002
5184732  23 1   0.76671  0.36399  0.27087
5184732  23 2   0.78201  0.90497  0.74217
5184732  23 0   0.60833  0.31053  0.37083
5184732  24 1  -0.60826  0.47537  0.67455
5184732  24 0   0.43512  0.42579  0.69272
5184732  24 2   0.78957  1.59875  1.41194
5184732  25 1   1.36285  0.80515  1.33971
5184732  25 0  -1.28536  1.17328  1.03877
5184732  25 2  -2.36995  2.42329  2.35349
5184732  26 0   0.75359  2.58494  1.38080
5184732  26 1  -2.34306  1.46437  2.00826
5773345  10 1  -2.97431  0.85009  0.58036
5773345  11 1   0.90794  0.47381  0.96122
5773345  12 1   1.33096  0.91046  0.58500
5773345  12 2  -1.20438  2.47033  3.01843
5773345  13 0   1.70316  0.88635  0.54813
5773345  13 1   0.74338  0.81401  0.64644
5773345  13 2  -0.76793  3.06399  2.31285
5773345  14 2   1.64002  1.99665  1.90575
5773345  14 0  -0.35675  0.45548  0.98310
5773345  14 1   0.69102  0.60503  0.54654
5773345  15 1  -1.66484  0.64759  0.49559
5773345  15 0  -0.14819  0.51979  0.79180
5773345  15 2  -3.58026  1.70317  1.86405
5773345  16 2   2.73289  1.32088  2.07447
5773345  16 1   0.31584  0.53517  0.68022
5773345  16 0  -1.62456  0.65065  0.72613
5773345  17 2  -0.32101  1.11511  1.43026
5773345  17 1   0.24287  0.32699  0.55062
5773345  17 0   0.95237  0.60050  0.59724
5773345  18 1   0.84858  0.31418  0.48631
5773345  18 0   1.16662  0.63512  0.41796
5773345  18 2   1.48620  1.38896  1.15526
5773345  19 1   0.68661  0.44329  0.37848
5773345  19 2  -0.04128  2.24687  1.26555
5773345  19 0  -0.47165  0.65997  0.45296
5773345  20 1   0.16125  0.52357  0.43960
5773345  20 2  -0.25311  2.46669  1.86964
5773345  20 0   1.27991  0.51851  0.62586
5773345  21 0  -0.24648  0.74700  0.73080
5773345  21 1  -0.14459  0.65814  0.59318
5773345  21 2   2.02551  4.04693  2.51793
5773345  22 2  -4.27228  3.25858  5.38227
5773345  22 1  -0.87886  0.94496  0.78650
5773345  22 0  -0.47478  0.63762  0.89842
5773345  23 0  -0.20125  0.80253  0.97351
5773345  23 1   0.52002  0.74288  1.42986
5773345  23 2   4.95718  4.92075  2.85528
5773345  24 1   0.69085  1.64693  1.69542
5773345  24 0   1.75138  1.11695  1.29462
5950854  14 0   2.09452  5.08981  0.91764
5950854  15 0  -1.34518  1.71184  2.27053
5950854  15 1   0.69544  1.38640  0.89734
5950854  16 2   0.69311  0.77773  4.86022
5950854  16 1   1.58493  0.47290  0.45939
5950854  16 0   2.40655  0.93831  0.86466
5950854  17 0  -0.49910  0.41292  0.41101
5950854  17 1  -0.02950  0.23749  0.33777
5950854  17 2  -1.08730  2.41345  0.71364
5950854  18 1  -0.31306  0.32479  0.32337
5950854  18 2   2.14539  1.05871  0.89645
5950854  18 0  -0.25459  0.44734  0.31812
5950854  19 0   0.74829  0.59751  0.67473
5950854  19 2  -0.63026  1.39155  1.46740
5950854  19 1   0.65634  0.34027  0.47052
5950854  20 0   0.61177  0.68710  0.85034
5950854  20 1  -0.18949  0.79360  0.55091
5950854  20 2  -1.24389  1.73989  3.11067
5950854  21 0  -1.06259  1.59514  1.59012
5950854  21 1   0.63451  1.00692  1.34718
6106415  13 1  -0.90805  0.57382  0.55528
6106415  14 0  -0.64575  0.41582  0.26199
6106415  14 1  -1.04809  0.38284  0.41028
6106415  14 2  -1.15769  0.52236  1.09479
6106415  15 0  -1.49328  0.21304  0.26576
6106415  15 1  -0.75115  0.29649  0.33067
6106415  15 2  -0.63946  0.60192  0.50531
6106415  16 0   0.30528  0.21563  0.24715
6106415  16 1   0.43334  0.24371  0.20782
6106415  16 2   0.89646  0.41412  0.43828
6106415  17 1   1.36941  0.18466  0.22925
6106415  17 2   1.43068  0.33338  0.33160
6106415  17 0   0.63933  0.20089  0.22401
6106415  18 2  -0.33776  0.25553  0.26437
6106415  18 0   1.11460  0.16053  0.24735
6106415  18 1   0.30076  0.18397  0.17955
6106415  19 2   0.19180  0.22263  0.27769
6106415  19 0  -0.10311  0.17386  0.16969
6106415  19 1   0.07410  0.21886  0.12345
6106415  20 2  -0.11402  0.33148  0.30584
6106415  20 1  -0.31723  0.17345  0.17049
6106415  20 0  -0.01518  0.19641  0.12818
6106415  20 3  -1.70556  0.93946  1.40820
6106415  21 1   0.23923  0.21423  0.19000
6106415  21 2   1.07715  0.55014  0.35800
6106415  21 0   0.07028  0.22331  0.18537
6106415  21 3   2.30776  1.45105  1.55574
6106415  22 0   0.01852  0.27432  0.25590
6106415  22 1   0.52027  0.23583  0.25068
6106415  22 2   0.28837  0.68373  0.48767
6106415  23 1   0.46521  0.28147  0.38917
6106415  23 2  -0.87601  0.66553  1.15292
6106415  23 0   1.09470  0.30630  0.40690
6106415  24 0  -0.51583  0.60214  0.49833
6106415  24 1  -0.42949  0.67414  0.36999
6106415  24 2   1.80460  1.41950  1.48493
6106415  25 0  -0.32235  0.91916  1.39633
6106415  25 1   1.78347  0.78060  0.95958
6106415  25 2  -0.72378  2.20255  2.42847
6106415  26 0   0.74831  1.92383  1.79841
6106415  26 1  -1.55922  1.33156  1.18136
6116048  13 1  -2.04923  0.42546  0.44471
6116048  14 0  -0.69670  0.37345  0.40964
6116048  14 1  -0.23808  0.30686  0.41213
6116048  14 2  -1.49453  0.75056  0.92753
6116048  15 0  -1.10729  0.20351  0.35425
6116048  15 1   0.03651  0.31365  0.20788
6116048  15 2   1.29215  0.45372  0.56318
6116048  16 1   1.11071  0.18134  0.25439
6116048  16 2   0.63801  0.44601  0.29276
6116048  16 0   1.13407  0.19294  0.21087
6116048  17 2   0.62863  0.35471  0.23054
6116048  17 0   0.84847  0.16064  0.19594
6116048  17 1   0.71363  0.14397  0.22330
6116048  18 0   0.73407  0.20528  0.12897
6116048  18 1  -0.11003  0.20601  0.10891
6116048  18 2  -0.36970  0.26539  0.27905
6116048  19 1  -0.00293  0.16836  0.13206
6116048  19 2   0.33710  0.31936  0.28896
6116048  19 0  -0.59889  0.17546  0.14623
6116048  19 3  -1.28620  1.38263  1.15654
6116048  20 2  -0.71259  0.35924  0.51771
6116048  20 1   0.08123  0.16812  0.17032
6116048  20 3  -0.28761  1.85368  1.31175
6116048  20 0   0.08259  0.15924  0.19283
6116048  21 2   1.64238  0.81008  0.42156
6116048  21 0   0.34099  0.18333  0.28492
6116048  21 1   0.44590  0.23139  0.23777
6116048  22 2   0.52948  0.94585  0.69830
6116048  22 1   0.27753  0.37571  0.34161
6116048  22 0   0.55796  0.43223  0.31492
6116048  23 0   1.62335  0.81113  0.49005
6116048  23 1   0.87239  0.50641  0.55559
6116048  23 2  -1.05442  1.80885  1.09626
6116048  24 0  -2.46932  0.99640  0.87921
6116048  24 1   0.32487  1.08084  0.72550
6116048  24 2   3.07049  2.76897  2.10880
6116048  25 1   0.78634  1.68552  1.23007
6116048  25 2  -4.06837  3.26452  2.92108
6116048  25 0   2.06301  1.26240  1.87370
6116048  26 0   0.33520  2.43136  2.45123
6116048  26 1  -2.34110  1.90257  2.40626
6225718  12 1   1.49165  1.86861  1.43042
6225718  13 0   1.64320  1.65225  2.97338
6225718  13 1   1.19765  1.23010  1.49066
6225718  14 0   0.36802  1.08998  0.82532
6225718  14 1   0.13171  0.91027  0.53955
6225718  14 2  -1.08414  1.27950  1.54658
6225718  15 0  -0.22732  0.41376  0.51838
6225718  15 1  -1.27154  0.45265  0.33595
6225718  15 2  -0.96308  0.97206  0.92238
6225718  16 1  -0.76486  0.32231  0.34620
6225718  16 2   0.13943  0.78078  0.60583
6225718  16 0  -1.34692  0.40027  0.25397
6225718  17 0   0.01785  0.32003  0.27051
6225718  17 2   0.96664  0.50551  0.56737
6225718  17 1   0.69395  0.19823  0.37672
6225718  18 2   1.24972  0.40856  0.39754
6225718  18 1   1.13328  0.27680  0.20918
6225718  18 0   1.30380  0.28942  0.25241
6225718  19 2  -0.15373  0.42360  0.39145
6225718  19 1   0.82087  0.18954  0.26296
6225718  19 0   0.88559  0.20960  0.24790
6225718  20 2   0.13226  0.37283  0.40859
6225718  20 3   2.59020  2.76908  4.75113
6225718  20 1   0.14657  0.18242  0.23765
6225718  20 0   0.42375  0.22866  0.19144
6225718  21 3  -1.67592  3.51350  3.17249
6225718  21 1  -0.36648  0.24028  0.20448
6225718  21 2   0.15998  0.48495  0.32524
6225718  21 0  -0.15729  0.23049  0.21404
6225718  22 1  -0.09149  0.27147  0.27138
6225718  22 2  -0.42210  0.50012  0.62788
6225718  22 0  -0.44749  0.26079  0.27197
6225718  23 2   0.42624  0.53187  1.05611
6225718  23 0  -0.44262  0.34538  0.42259
6225718  23 1   0.38138  0.30050  0.37274
6225718  24 0   1.38224  0.61381  0.53582
6225718  24 2   0.71863  0.95902  1.08429
6225718  24 1   0.39741  0.40593  0.46815
6225718  25 0  -0.20075  0.96242  0.72650
6225718  25 2  -1.26870  1.16745  1.55549
6225718  25 1   0.46562  0.68934  0.58511
6225718  26 2  -0.14531  1.95515  2.12575
6225718  26 0   1.50744  1.26373  1.17357
6225718  26 1   0.35695  0.89877  0.85148
6225718  27 0  -1.98217  1.70044  1.10727
6225718  27 1  -0.34683  1.34396  1.18152
6225718  27 2   4.79796  4.22100  2.77046
6225718  28 2  -4.33698  3.40089  6.79552
6225718  28 1  -0.50516  2.17780  1.67785
6225718  28 0   6.76163  2.89273  1.54528
6225718  29 0  -1.46290  2.99269  2.11596
6508366  10 2  -0.32028  3.42784  2.63529
6508366  11 0  -1.66662  1.67871  1.81887
6508366  11 1  -1.57248  0.76509  0.83011
6508366  11 2   0.76225  1.81597  2.83958
6508366  12 0   0.83724  1.30235  1.82622
6508366  12 1   2.43105  0.69460  0.55407
6508366  12 2   1.26298  1.47125  1.57766
6508366  13 0   2.63176  1.27074  0.84227
6508366  13 1   0.97416  0.45720  0.55746
6508366  13 2   1.14658  1.14752  1.01159
6508366  14 2  -2.29903  0.82245  1.23696
6508366  14 0  -0.36259  0.70838  1.09140
6508366  14 1   0.41556  0.53085  0.46054
6508366  15 2  -0.21436  1.16500  1.23428
6508366  15 0  -1.72731  1.01648  0.68093
6508366  15 1  -1.16911  0.49811  0.51902
6508366  16 2   1.53978  1.90454  1.49484
6508366  16 1   0.03547  0.71193  0.44380
6508366  16 0   2.13218  0.94318  1.25510
6508366  17 2   0.44277  1.49561  1.97028
6508366  17 1   0.14676  0.52351  0.58978
6508366  17 0  -2.87065  1.18111  1.31184
6508366  18 1   0.46568  0.54317  0.55228
6508366  18 2  -0.07717  1.51543  0.98065
6508366  18 0   0.94164  1.07374  1.12831
6508366  19 1   1.37075  0.66689  0.44384
6508366  19 2   0.60591  1.18778  1.18432
6508366  19 0   1.68100  0.62111  0.69812
6508366  20 1  -0.40802  0.70855  0.56811
6508366  20 2  -0.58128  1.54812  1.71644
6508366  20 0   0.13357  0.73906  0.89148
6508366  21 0   0.67498  1.22791  0.93981
